state,level,control,basic,hbcu,flagship,student_count,awards_per_value,awards_per_state_value,awards_per_natl_value,exp_award_value,exp_award_state_value,exp_award_natl_value,exp_award_percentile,ft_pct,fte_value,fte_percentile,aid_value,aid_percentile,endow_value,endow_percentile,grad_100_value,grad_100_percentile,grad_150_value,grad_150_percentile,pell_value,pell_percentile,retain_value,retain_percentile,ft_fac_value,ft_fac_percentile,state_sector_ct,carnegie_ct,cohort_size,awards_per_state_value_f
Pacific,2-year,Private for-profit,Associates,0.0,0.0,0.0027392267856408085,0.2275711159737418,0.63668430335097,1.0000000000000002,0.007475442982377257,0.06279032879381842,0.0,0.81,0.9999999999999999,0.005538938739337543,0.6900000000000001,0.11071549677856901,0.6900000000000001,,,0.4,0.51,0.624,0.54,0.40700000000000003,0.1,0.794,0.81,0.667,0.8181818181818182,0.5391304347826088,1.0,0.02335469558787281,1
Pacific,4-year,Private not-for-profit,Art,0.0,0.0,0.005713580333997567,0.14150255288110866,0.33862433862433866,0.36809815950920255,0.03144169122289546,0.6432892977725407,1.0,0.9,0.9864864864864865,0.007240184209276931,0.34,0.3598798624230974,0.5700000000000001,0.03225228353559362,0.85,0.515,0.64,0.5750000000000001,0.55,0.334,0.41000000000000003,0.85,0.77,0.559,0.5555555555555556,0.6347826086956523,0.2189922480620155,0.008195711116588612,0
Pacific,4-year,Public,Baccalaureate,0.0,0.0,0.006007488787392504,0.10357403355215172,0.38447971781305124,0.30674846625766894,0.0347933916372197,0.37934785071718297,0.5412842844144028,0.99,0.9636174636174636,0.009305417082087071,0.07,0.211088504577823,0.89,0.0017613707799244442,0.52,0.42600000000000005,0.85,0.5870000000000001,0.75,0.376,0.47000000000000003,0.821,0.75,0.663,0.5757575757575758,0.26956521739130435,0.6627906976744186,0.009489770766576287,1
Pacific,2-year,Public,Associates,0.0,0.0,0.03877828134092793,0.07075127644055434,0.16931216931216936,0.0,0.007231411021573826,0.1801341460651243,0.16878980891719747,0.47000000000000003,0.14968814968814967,0.027006282739084335,0.52,0.04153950491692099,0.02,,,0.05,0.24,0.14400000000000002,0.27,0.157,0.02,0.6559999999999999,0.8200000000000001,0.294,0.4040404040404041,0.9739130434782609,0.18992248062015504,0.01830170076411141,0
Pacific,2-year,Public,Associates,0.0,0.0,0.10865795522010804,0.08752735229759301,0.16931216931216936,0.0,0.011671883977853485,0.1801341460651243,0.16878980891719747,0.87,0.32224532224532215,0.08920856478184494,0.91,0.06166739330523665,0.13,5.986984296140191e-05,0.13,0.081,0.43,0.28800000000000003,0.78,0.228,0.09,0.762,0.97,0.254,0.27272727272727276,0.9739130434782609,0.20348837209302326,0.06679812669460192,0
Pacific,2-year,Private not-for-profit,Associates,0.0,0.0,0.0034269725665849603,0.287381473377097,0.5449735449735451,0.5766871165644174,0.006733123883610575,0.10663139289841607,0.12628363447289742,0.46,0.9999999999999999,0.006678377565715552,0.9,0.08385409097514897,0.3,,,0.111,0.11,0.595,0.5700000000000001,0.706,0.67,0.625,0.45,0.55,0.5656565656565657,0.026086956521739132,0.13953488372093023,0.007702736011831402,1
Pacific,2-year,Public,Associates,0.0,0.0,0.12568113284074278,0.07658643326039388,0.16931216931216936,0.0,0.013531184122966361,0.1801341460651243,0.16878980891719747,0.91,0.29833679833679827,0.10331703302790042,0.9400000000000001,0.06907910671898465,0.2,,,0.071,0.37,0.24300000000000002,0.65,0.47100000000000003,0.64,0.738,0.9500000000000001,0.34500000000000003,0.5555555555555556,0.9739130434782609,0.20348837209302326,0.08226522060635938,0
Pacific,2-year,Public,Associates,0.0,0.0,0.02645176080554429,0.07002188183807441,0.16931216931216936,0.0,0.011857227104018387,0.1801341460651243,0.16878980891719747,0.88,0.1777546777546777,0.018887781101141022,0.39,0.05059826575594633,0.06,,,0.038,0.14,0.135,0.23,0.17600000000000002,0.03,0.5760000000000001,0.49,0.369,0.6262626262626263,0.9739130434782609,0.24031007751937983,0.014542765590337688,0
Pacific,2-year,Public,Associates,0.0,0.0,0.07711570000176346,0.061998541210795045,0.16931216931216936,0.0,0.0156025213480636,0.1801341460651243,0.16878980891719747,0.9500000000000001,0.2723492723492723,0.05995505546851509,0.81,0.053892360606500996,0.07,,,0.081,0.43,0.256,0.6900000000000001,0.255,0.12,0.773,0.98,0.41000000000000003,0.7070707070707072,0.9739130434782609,0.18992248062015504,0.06297756963273354,0
Pacific,2-year,Public,Associates,0.0,0.0,0.11279030807484085,0.12253829321663022,0.16931216931216936,0.0,0.00744515197095092,0.1801341460651243,0.16878980891719747,0.51,0.26715176715176714,0.08279130861384101,0.89,0.06050477159327617,0.12,,,0.057,0.29,0.21,0.53,0.368,0.37,0.7320000000000001,0.9400000000000001,0.237,0.22222222222222224,0.9739130434782609,0.18992248062015504,0.07178949963026866,0
Pacific,4-year,Private not-for-profit,Masters,0.0,0.0,0.03516320736417021,0.15317286652078774,0.33862433862433866,0.36809815950920255,0.018494366345171754,0.6432892977725407,1.0,0.67,0.9563409563409563,0.04693063666144424,0.9400000000000001,0.534442668216829,0.86,0.01187179072695959,0.65,0.594,0.76,0.761,0.85,0.203,0.15,0.907,0.88,0.474,0.43434343434343436,0.6347826086956523,0.7461240310077519,0.057431599704214936,0
Pacific,4-year,Private not-for-profit,Other,0.0,0.0,0.0003644464822097213,0.4354485776805252,0.33862433862433866,0.36809815950920255,0.024928745128590078,0.6432892977725407,1.0,0.8300000000000001,0.4615384615384615,0.00041146402063650314,0.01,0.15814077411228988,0.16,0.03713646532438478,0.86,,,,,0.519,0.79,1.0,0.99,0.332,0.22222222222222224,0.6347826086956523,0.0813953488372093,,0
Pacific,4-year,Private not-for-profit,Masters,0.0,0.0,0.011291962779433463,0.1648431801604668,0.33862433862433866,0.36809815950920255,0.0069832140466992735,0.6432892977725407,1.0,0.09,0.8939708939708939,0.014314200256373736,0.63,0.32284551664002326,0.49,0.0012931886079662813,0.11,0.537,0.68,0.626,0.65,0.25,0.23,0.763,0.53,0.264,0.14141414141414144,0.6347826086956523,0.7461240310077519,0.013926546709391176,0
Pacific,4-year,Private not-for-profit,Baccalaureate,0.0,0.0,0.0051081289200039974,0.1261852662290299,0.33862433862433866,0.36809815950920255,0.022108462645976643,0.6432892977725407,1.0,0.77,0.8866943866943866,0.005807972906676795,0.28,0.23342052996173038,0.28,0.0003276876071420731,0.03,0.312,0.31,0.41200000000000003,0.24,0.647,0.89,0.6829999999999999,0.3,0.204,0.08080808080808081,0.6347826086956523,0.48643410852713176,0.004868129159477446,0
Pacific,2-year,Public,Associates,0.0,0.0,0.07581074646868993,0.12180889861415027,0.16931216931216936,0.0,0.0060737264286234915,0.1801341460651243,0.16878980891719747,0.33,0.35758835758835755,0.06664925857348589,0.84,0.06329021944484814,0.15,0.00011335356934025429,0.28,0.121,0.62,0.302,0.8200000000000001,0.325,0.27,0.7240000000000001,0.9400000000000001,0.389,0.6767676767676768,0.9739130434782609,0.20348837209302326,0.05274833620902144,0
Pacific,2-year,Public,Associates,0.0,0.0,0.15684718523874183,0.06418672501823487,0.16931216931216936,0.0,0.010965724773976991,0.1801341460651243,0.16878980891719747,0.8300000000000001,0.31808731808731805,0.1387583281900331,0.97,0.06423484958581602,0.16,,,0.10300000000000001,0.54,0.313,0.84,0.258,0.13,0.6829999999999999,0.87,0.439,0.7575757575757577,0.9739130434782609,0.24031007751937983,0.08996795661819078,0
Pacific,4-year,Private not-for-profit,Baccalaureate,0.0,0.0,0.00760047260479306,0.16849015317286653,0.33862433862433866,0.36809815950920255,0.04270805428527885,0.6432892977725407,1.0,0.96,0.9968814968814969,0.00980392156862745,0.45,0.8646998982706002,0.98,0.1821316458020264,0.98,0.836,0.9500000000000001,0.925,0.97,0.11599999999999999,0.02,0.9620000000000001,0.96,0.92,0.9292929292929294,0.6347826086956523,0.48643410852713176,0.016453044121271874,0
Pacific,2-year,Public,Associates,0.0,0.0,0.06086844069809136,0.21444201312910283,0.16931216931216936,0.0,0.0034172047265336957,0.1801341460651243,0.16878980891719747,0.06,0.10810810810810809,0.03606640396271503,0.63,0.03398246378917793,0.01,7.344034069931968e-05,0.18,0.071,0.37,0.16399999999999998,0.35000000000000003,0.17500000000000002,0.03,0.611,0.66,0.147,0.030303030303030304,0.9739130434782609,0.18992248062015504,0.008565442445156519,0
Pacific,4-year,Private for-profit,Baccalaureate,0.0,0.0,0.002580516220807543,0.11743253099927063,0.35273368606701944,0.49693251533742355,0.043076658030573096,0.2316908748951984,0.1815676589106981,0.99,0.6694386694386695,0.0023659181186598934,0.19,0.21106428329215715,0.98,,,0.188,0.46,0.312,0.61,0.399,0.06,0.804,0.84,1.0,0.98989898989899,0.5478260869565218,0.6627906976744186,0.0009243283214197683,0
Pacific,4-year,Private not-for-profit,Associates,0.0,0.0,0.002991988055560454,0.4449307075127644,0.33862433862433866,0.36809815950920255,0.0037774784436856966,0.6432892977725407,1.0,0.03,0.8066528066528067,0.006686290335343177,0.31,0.11495422177009157,0.09,,,1.0,1.0,1.0,1.0,0.48700000000000004,0.74,,,0.325,0.21212121212121213,0.6347826086956523,0.2383720930232558,0.0,0
Pacific,2-year,Public,Associates,0.0,0.0,0.015300874083740397,0.09773887673231219,0.16931216931216936,0.0,0.008723432653142361,0.1801341460651243,0.16878980891719747,0.66,0.29417879417879417,0.011790026745161341,0.22,0.05631448917308531,0.09,7.783079584982248e-05,0.2,0.055999999999999994,0.28,0.16399999999999998,0.35000000000000003,0.28800000000000003,0.18,0.578,0.5,0.307,0.4545454545454546,0.9739130434782609,0.5581395348837209,0.015343850135568153,0
Pacific,4-year,Private not-for-profit,Art,0.0,0.0,0.0017105471987585309,0.12399708242159009,0.33862433862433866,0.36809815950920255,0.017048917143671214,0.6432892977725407,1.0,0.6,0.9043659043659042,0.002650777825254395,0.15,0.11975003633192852,0.1,,,0.315,0.32,0.48100000000000004,0.37,0.485,0.73,0.636,0.2,0.013000000000000001,0.0,0.6347826086956523,0.2189922480620155,0.0032659600690165143,0
Pacific,2-year,Public,Associates,0.0,0.0,0.04508555675078327,0.03646973012399708,0.16931216931216936,0.0,0.019766967462720757,0.1801341460651243,0.16878980891719747,0.97,0.21621621621621617,0.0353938185443669,0.62,0.05566051446010755,0.08,,,0.046,0.2,0.151,0.29,0.227,0.08,0.632,0.75,0.341,0.5454545454545455,0.9739130434782609,0.20348837209302326,0.02280009859502095,0
Pacific,2-year,Public,Associates,0.0,0.0,0.040218432762563115,0.09846827133479213,0.16931216931216936,0.0,0.00622442421046952,0.1801341460651243,0.16878980891719747,0.35000000000000003,0.28690228690228686,0.03336023675006726,0.6,0.06418640701448433,0.15,0.0003348719882974414,0.53,0.069,0.35000000000000003,0.23500000000000001,0.61,0.28600000000000003,0.18,0.6709999999999999,0.85,0.289,0.38383838383838387,0.9739130434782609,0.18992248062015504,0.02218387971407444,0
Pacific,2-year,Public,Associates,0.0,0.0,0.08185938243955773,0.05105762217359591,0.16931216931216936,0.0,0.008993401292479594,0.1801341460651243,0.16878980891719747,0.68,0.2089397089397089,0.07354128091914731,0.86,0.043646756769849346,0.03,,,0.08,0.42,0.24600000000000002,0.66,0.24300000000000002,0.11,0.77,0.98,0.423,0.7272727272727273,0.9739130434782609,0.24031007751937983,0.04954399802809958,0
Pacific,2-year,Public,Associates,0.0,0.0,0.0333527312912574,0.08533916849015317,0.16931216931216936,0.0,0.00465004889158563,0.1801341460651243,0.16878980891719747,0.15,0.3232848232848232,0.02523382234249632,0.49,0.06144940173424405,0.13,,,0.07200000000000001,0.37,0.23600000000000002,0.62,0.20199999999999999,0.06,0.7120000000000001,0.92,0.44,0.7575757575757577,0.9739130434782609,0.24031007751937983,0.02834606852353956,0
Pacific,2-year,Public,Associates,0.0,0.0,0.054273135003908984,0.11159737417943108,0.16931216931216936,0.0,0.009207710198320932,0.1801341460651243,0.16878980891719747,0.7000000000000001,0.39189189189189183,0.051314311035148524,0.76,0.04846679261735213,0.05,0.0004462298962056489,0.6,0.11699999999999999,0.61,0.332,0.87,0.168,0.03,0.6409999999999999,0.78,0.344,0.5555555555555556,0.9739130434782609,0.24612403100775193,0.06741434557554843,0
Pacific,2-year,Public,Associates,0.0,0.0,0.05193950188395319,0.09409190371991248,0.16931216931216936,0.0,0.00792034221270159,0.1801341460651243,0.16878980891719747,0.56,0.20686070686070682,0.033526404912247385,0.6,0.051518674611248365,0.06,,,0.037000000000000005,0.13,0.18,0.41000000000000003,0.26,0.13,0.723,0.9400000000000001,0.2,0.11111111111111112,0.9739130434782609,0.18992248062015504,0.04023909292580725,0
Pacific,2-year,Public,Associates,0.0,0.0,0.09321600507873808,0.07804522246535375,0.16931216931216936,0.0,0.00945117420266012,0.1801341460651243,0.16878980891719747,0.73,0.2931392931392931,0.06883318299071041,0.85,0.054037688320496054,0.07,,,0.086,0.47000000000000003,0.32,0.85,0.265,0.14,0.733,0.9500000000000001,0.315,0.4747474747474748,0.9739130434782609,0.18992248062015504,0.06649001725412866,0
Pacific,2-year,Public,Associates,0.0,0.0,0.13659689279983073,0.05689277899343546,0.16931216931216936,0.0,0.011716941857350161,0.1801341460651243,0.16878980891719747,0.87,0.44178794178794173,0.13211160170282804,0.97,0.05735600445671656,0.1,0.0002678177641806712,0.47000000000000003,0.451,0.98,0.601,0.99,0.159,0.02,0.79,0.99,0.358,0.595959595959596,0.9739130434782609,0.18992248062015504,0.13735518856297754,0
Pacific,2-year,Public,Associates,0.0,0.0,0.05429076951111268,0.07804522246535375,0.16931216931216936,0.0,0.012542561237539272,0.1801341460651243,0.16878980891719747,0.89,0.36798336798336795,0.04473088670496447,0.72,0.07232475899820763,0.24,0.0013949673410006645,0.89,0.042,0.17,0.222,0.5700000000000001,0.454,0.59,0.751,0.97,0.24300000000000002,0.23232323232323235,0.9739130434782609,0.18992248062015504,0.050406704461424694,0
Pacific,4-year,Private for-profit,Art,0.0,0.0,0.0009287507127279994,0.16849015317286653,0.35273368606701944,0.49693251533742355,0.01167093738374641,0.2316908748951984,0.1815676589106981,0.71,0.6434511434511434,0.0012027409833990092,0.06,0.1098677517802645,0.67,,,0.0,0.0,0.667,0.93,0.578,0.25,0.625,0.62,0.071,0.11111111111111112,0.5478260869565218,0.2189922480620155,0.0006778407690411634,0
Pacific,2-year,Public,Associates,0.0,0.0,0.11910933982283199,0.05762217359591539,0.16931216931216936,0.0,0.007165149434078713,0.1801341460651243,0.16878980891719747,0.46,0.3544698544698544,0.10272357530582854,0.9400000000000001,0.05287506660853558,0.07,0.0001169457599179384,0.29,0.157,0.73,0.395,0.93,0.139,0.01,0.716,0.93,0.34600000000000003,0.5656565656565657,0.9739130434782609,0.18992248062015504,0.07702736011831401,0
Pacific,4-year,Private not-for-profit,Masters,0.0,0.0,0.009287507127279996,0.1714077315827863,0.33862433862433866,0.36809815950920255,0.016978301223283566,0.6432892977725407,1.0,0.6,0.8024948024948024,0.011481428729683964,0.52,0.45141210095431866,0.74,0.005643331397541744,0.43,0.36,0.4,0.529,0.45,0.32299999999999995,0.39,0.8570000000000001,0.78,0.28500000000000003,0.16161616161616163,0.6347826086956523,0.3255813953488372,0.01824007887601676,0
Pacific,2-year,Public,Associates,0.0,0.0,0.21504105901093928,0.08242159008023342,0.16931216931216936,0.0,0.005579982942374191,0.1801341460651243,0.16878980891719747,0.26,0.16216216216216212,0.13660605485131908,0.97,0.060625878021605385,0.12,,,0.105,0.55,0.276,0.75,0.273,0.16,0.7320000000000001,0.9400000000000001,0.353,0.5858585858585859,0.9739130434782609,0.24031007751937983,0.09409662312053241,0
Pacific,2-year,Public,Associates,0.0,0.0,0.14091734706473627,0.09336250911743255,0.16931216931216936,0.0,0.009263559250638242,0.1801341460651243,0.16878980891719747,0.71,0.30145530145530136,0.11013784044691322,0.9500000000000001,0.05587850603110014,0.09,,,0.1,0.52,0.3,0.81,0.258,0.13,0.789,0.99,0.375,0.6363636363636365,0.9739130434782609,0.20348837209302326,0.1114123736751294,0
Pacific,2-year,Private for-profit,Associates,0.0,0.0,0.0023277549508878975,0.26841721371261856,0.63668430335097,1.0000000000000002,0.005070336675126063,0.06279032879381842,0.0,0.59,0.9750519750519749,0.0022947031920112675,0.31,0.06639054401007606,0.05,,,0.958,0.99,0.971,0.99,0.319,0.04,0.805,0.8300000000000001,0.317,0.36363636363636365,0.5391304347826088,1.0,0.04399802809958097,1
Pacific,2-year,Public,Associates,0.0,0.0,0.05400861739585354,0.05908096280087528,0.16931216931216936,0.0,0.014153475088956181,0.1801341460651243,0.16878980891719747,0.93,0.27546777546777546,0.04356770956970359,0.71,0.06738361672237564,0.18,,,0.053,0.26,0.29100000000000004,0.79,0.315,0.24,0.738,0.9500000000000001,0.34600000000000003,0.5656565656565657,0.9739130434782609,0.24031007751937983,0.035740695094897704,0
Pacific,4-year,Private for-profit,Art,0.0,0.0,0.020197388917300038,0.3471918307804523,0.35273368606701944,0.49693251533742355,0.012713137495633835,0.2316908748951984,0.1815676589106981,0.74,0.8835758835758835,0.029055690072639223,0.9400000000000001,0.16257326938913919,0.9400000000000001,,,0.47500000000000003,0.89,0.797,0.9500000000000001,0.318,0.03,0.935,0.91,0.244,0.6666666666666667,0.5478260869565218,0.2189922480620155,0.007209760907074193,0
Pacific,4-year,Private for-profit,Associates,0.0,0.0,0.0036091958076898208,0.3391684901531729,0.35273368606701944,0.49693251533742355,0.0,0.2316908748951984,0.1815676589106981,0.0,0.9074844074844074,0.004945481017265663,0.56,0.16845904180593907,0.9500000000000001,,,,,,,0.353,0.04,1.0,0.91,0.161,0.4545454545454546,0.5478260869565218,1.0,,0
Pacific,2-year,Private for-profit,Associates,0.0,0.0,0.0011227302919686578,0.4288840262582057,0.63668430335097,1.0000000000000002,0.0,0.06279032879381842,0.0,0.0,0.9563409563409563,0.0018674136321195143,0.25,0.17148670251416948,0.96,,,,,,,0.46399999999999997,0.15,0.788,0.79,0.23800000000000002,0.22222222222222224,0.5391304347826088,1.0,,1
Pacific,2-year,Public,Associates,0.0,0.0,0.010339699390433868,0.11086797957695113,0.16931216931216936,0.0,0.01081654154270228,0.1801341460651243,0.16878980891719747,0.8200000000000001,0.3316008316008316,0.00900473183623732,0.14,0.07365692970982901,0.25,1.3570497737917767e-05,0.04,0.177,0.79,0.287,0.77,0.321,0.25,0.524,0.26,0.507,0.8585858585858587,0.9739130434782609,0.5581395348837209,0.014542765590337688,0
Pacific,2-year,Public,Associates,0.0,0.0,0.08694399868329013,0.0714806710430343,0.16931216931216936,0.0,0.015304533523157006,0.1801341460651243,0.16878980891719747,0.9500000000000001,0.32952182952182946,0.07597841396445583,0.87,0.04197548805890617,0.02,0.00032728847485566376,0.52,0.507,0.98,0.618,0.99,0.086,0.0,0.7070000000000001,0.91,0.33899999999999997,0.5353535353535354,0.9739130434782609,0.18992248062015504,0.06260783830416564,0
Pacific,2-year,Public,Associates,0.0,0.0,0.12532844269666885,0.06053975200583516,0.16931216931216936,0.0,0.011783771401309519,0.1801341460651243,0.16878980891719747,0.87,0.3409563409563409,0.10255740714364842,0.9400000000000001,0.062539359589207,0.14,0.00015965291456373842,0.35000000000000003,0.044000000000000004,0.19,0.154,0.3,0.38200000000000006,0.42,0.648,0.8,0.38,0.6565656565656566,0.9739130434782609,0.24031007751937983,0.12780379590830662,0
Pacific,4-year,Private not-for-profit,Masters,0.0,0.0,0.01506574732102445,0.22902990517870167,0.33862433862433866,0.36809815950920255,0.008912940793378385,0.6432892977725407,1.0,0.17,0.8191268191268191,0.018674136321195144,0.74,0.39003536307707215,0.64,0.001481978179437902,0.13,0.428,0.5,0.541,0.48,0.5760000000000001,0.85,0.826,0.72,0.262,0.14141414141414144,0.6347826086956523,0.3255813953488372,0.011893024402267685,0
Pacific,2-year,Public,Associates,0.0,0.0,0.1427101886304454,0.08679795769511307,0.16931216931216936,0.0,0.014167484681740863,0.1801341460651243,0.16878980891719747,0.93,0.3212058212058212,0.08776052793998955,0.91,0.056411374315748684,0.09,,,0.053,0.26,0.21,0.53,0.249,0.12,0.753,0.97,0.324,0.494949494949495,0.9739130434782609,0.18992248062015504,0.10401774710377125,0
Pacific,2-year,Public,Associates,0.0,0.0,0.034158040453559524,0.07366885485047411,0.16931216931216936,0.0,0.009268481539995021,0.1801341460651243,0.16878980891719747,0.71,0.291060291060291,0.02606466315339695,0.5,0.05859129002567457,0.1,,,0.064,0.32,0.25,0.67,0.233,0.09,0.687,0.88,0.24600000000000002,0.24242424242424243,0.9739130434782609,0.20348837209302326,0.027052008873551883,0
Pacific,2-year,Public,Associates,0.0,0.0,0.09241069591643596,0.03136396790663749,0.16931216931216936,0.0,0.025915664144624435,0.1801341460651243,0.16878980891719747,0.99,0.4334719334719334,0.08953298833657757,0.91,0.07457733856513105,0.27,0.0003304815331469385,0.53,0.055999999999999994,0.28,0.193,0.46,0.41000000000000003,0.48,0.77,0.98,0.313,0.4646464646464647,0.9739130434782609,0.20348837209302326,0.10580478185851613,0
Pacific,2-year,Public,Associates,0.0,0.0,0.0746174781479065,0.11597374179431072,0.16931216931216936,0.0,0.005675210309545739,0.1801341460651243,0.16878980891719747,0.28,0.3316008316008316,0.05796103752235358,0.8,0.060868090878263816,0.12,7.942732499545986e-05,0.21,0.085,0.46,0.3,0.81,0.277,0.17,0.73,0.9400000000000001,0.3,0.42424242424242425,0.9739130434782609,0.18992248062015504,0.07561005669213704,0
Pacific,2-year,Public,Associates,0.0,0.0,0.10930455381757691,0.10722100656455143,0.16931216931216936,0.0,0.006363762863030672,0.1801341460651243,0.16878980891719747,0.37,0.3316008316008316,0.08251436167687413,0.89,0.04919343118732743,0.05,,,0.042,0.17,0.227,0.59,0.228,0.09,0.691,0.89,0.252,0.26262626262626265,0.9739130434782609,0.18992248062015504,0.09995070248952427,0
Pacific,2-year,Public,Associates,0.0,0.0,0.05534883994333445,0.099927060539752,0.16931216931216936,0.0,0.009628187300682779,0.1801341460651243,0.16878980891719747,0.74,0.33679833679833676,0.04330658817199196,0.71,0.06316911301651892,0.14,0.0003416572371664002,0.54,0.078,0.4,0.225,0.58,0.32299999999999995,0.26,0.7320000000000001,0.9400000000000001,0.305,0.4444444444444445,0.9739130434782609,0.24612403100775193,0.040177471037712596,0
Pacific,4-year,Private not-for-profit,Baccalaureate,0.0,0.0,0.004608484549232606,0.16703136396790663,0.33862433862433866,0.36809815950920255,0.04244622635526245,0.6432892977725407,1.0,0.96,0.9979209979209979,0.005974141068856921,0.29,0.6252482681780749,0.92,0.12236557723509091,0.96,0.8570000000000001,0.96,0.908,0.96,0.131,0.03,0.995,0.99,0.8959999999999999,0.9191919191919192,0.6347826086956523,0.48643410852713176,0.012016268178456987,0
Pacific,2-year,Private for-profit,Associates,0.0,0.0,0.00662469653952187,0.21444201312910283,0.63668430335097,1.0000000000000002,0.0019149598786087718,0.06279032879381842,0.0,0.13,0.762993762993763,0.011164917944578962,0.91,0.1265319963183646,0.8300000000000001,,,0.28,0.33,0.31,0.1,0.789,0.71,0.63,0.35000000000000003,0.617,0.7676767676767677,0.5391304347826088,1.0,0.00610056692137047,1
Pacific,2-year,Private for-profit,Associates,0.0,0.0,0.010392602912044958,0.17286652078774617,0.63668430335097,1.0000000000000002,0.0019100375892519919,0.06279032879381842,0.0,0.13,0.7390852390852392,0.017139059013435883,0.97,0.11752167805067094,0.75,,,0.312,0.39,0.327,0.11,0.8890000000000001,0.9,0.573,0.24,0.327,0.38383838383838387,0.5391304347826088,1.0,0.01220113384274094,1
Pacific,2-year,Private for-profit,Associates,0.0,0.0,0.00968722262389711,0.22902990517870167,0.63668430335097,1.0000000000000002,0.0017286701583367962,0.06279032879381842,0.0,0.12,0.6881496881496881,0.01536659861684787,0.96,0.116431720195708,0.75,,,0.38,0.49,0.39,0.16,0.7590000000000001,0.64,0.72,0.63,0.39299999999999996,0.5050505050505051,0.5391304347826088,1.0,0.00610056692137047,1
Pacific,2-year,Private for-profit,Associates,0.0,0.0,0.006177955690361567,0.2137126185266229,0.63668430335097,1.0000000000000002,0.0023282428657568637,0.06279032879381842,0.0,0.2,0.6309771309771309,0.009471585244267198,0.86,0.10855980235430898,0.65,,,0.305,0.36,0.316,0.1,0.737,0.59,0.569,0.22,0.35100000000000003,0.42424242424242425,0.5391304347826088,1.0,0.005792457480897214,1
Pacific,2-year,Private for-profit,Associates,0.0,0.0,0.008699690220490122,0.2100656455142232,0.63668430335097,1.0000000000000002,0.0021298367409143533,0.06279032879381842,0.0,0.16,0.7286902286902287,0.013348842361803477,0.9500000000000001,0.11674659690936395,0.75,,,0.311,0.38,0.349,0.13,0.761,0.65,0.737,0.67,0.467,0.6060606060606061,0.5391304347826088,1.0,0.0064702982499383775,1
Pacific,4-year,Private not-for-profit,Masters,0.0,0.0,0.0050846162437324025,0.11597374179431072,0.33862433862433866,0.36809815950920255,0.015175796724595072,0.6432892977725407,1.0,0.51,0.7525987525987526,0.006203611388058048,0.3,0.4528411568086034,0.75,0.00428468509460433,0.35000000000000003,0.247,0.2,0.355,0.14,0.462,0.6900000000000001,0.74,0.46,0.239,0.12121212121212122,0.6347826086956523,0.3255813953488372,0.005669213704707912,0
Pacific,4-year,Public,Masters,0.0,0.0,0.045520541261807775,0.1400437636761488,0.38447971781305124,0.30674846625766894,0.014626393504849875,0.37934785071718297,0.5412842844144028,0.76,0.9313929313929314,0.05576920033550144,0.54,0.20476674901903794,0.88,0.0013518610540684552,0.42,0.10800000000000001,0.17,0.4,0.33,0.516,0.85,0.7759999999999999,0.62,0.541,0.3535353535353536,0.26956521739130435,0.3255813953488372,0.06396351984224796,1
Pacific,4-year,Private not-for-profit,Baccalaureate,0.0,0.0,0.004314576095837669,0.11451495258935085,0.33862433862433866,0.36809815950920255,0.007848022422921208,0.6432892977725407,1.0,0.12,0.5124740124740125,0.008727784899270442,0.41000000000000003,0.3023785302523858,0.43,5.148806494680564e-05,0.01,0.524,0.66,0.7140000000000001,0.79,0.755,0.9400000000000001,0.6920000000000001,0.33,1.0,0.9595959595959597,0.6347826086956523,0.6627906976744186,0.0012324377618930244,0
Pacific,2-year,Public,Associates,0.0,0.0,0.045132582103326456,0.07804522246535375,0.16931216931216936,0.0,0.006802603891069737,0.1801341460651243,0.16878980891719747,0.42,0.47817047817047803,0.04177942363386033,0.7000000000000001,0.08748728382502544,0.48,9.299782273337763e-05,0.23,0.031000000000000003,0.1,0.17300000000000001,0.38,0.562,0.8200000000000001,0.747,0.96,0.495,0.8484848484848485,0.9739130434782609,0.24612403100775193,0.059896475228000984,0
Pacific,2-year,Public,Associates,0.0,0.0,0.07840889719670117,0.13056163384390954,0.16931216931216936,0.0,0.005377222484639144,0.1801341460651243,0.16878980891719747,0.23,0.30977130977130973,0.06308059947142698,0.8300000000000001,0.047134621905730756,0.04,,,0.168,0.77,0.37700000000000006,0.92,0.125,0.01,0.788,0.99,0.24,0.22222222222222224,0.9739130434782609,0.18992248062015504,0.0655656889327089,0
Pacific,4-year,Private for-profit,Other,0.0,0.0,0.0069715085145278955,0.23632385120350108,0.35273368606701944,0.49693251533742355,0.004347896052607914,0.2316908748951984,0.1815676589106981,0.11,0.8742203742203742,0.010769279463197707,0.81,0.0851620404011045,0.2,,,0.107,0.26,0.25,0.48,0.606,0.3,,,0.105,0.25252525252525254,0.5478260869565218,0.10271317829457363,0.001663790978555583,0
Pacific,4-year,Private for-profit,Other,0.0,0.0,0.0030037443936962514,0.3165572574762947,0.35273368606701944,0.49693251533742355,0.005644351341655158,0.2316908748951984,0.1815676589106981,0.2,0.8347193347193346,0.003774391112377154,0.4,0.10795427021266289,0.65,,,0.083,0.16,0.167,0.25,0.761,0.76,,,0.1,0.22222222222222224,0.5478260869565218,0.10271317829457363,0.001417303426176978,0
